App ID,Game Name,Playtime (Hours),Achievement API Name,Achievement Display Name,Description,Achieved (1=Yes),Unlock Time (UTC)
43110,Metro 2033,10.23,ach_Raider,Raider,On the level 'Depot' silently kill the first guard and break into the Fascist station unnoticed.,1,2013-12-30T20:48:07
43110,Metro 2033,10.23,ach_Ranger,Rescue Ranger,Save a group of 'Reds' from Fascist captivity.,0,
43110,Metro 2033,10.23,ach_Reader,Heavy Reader,Kill a librarian.,0,
43110,Metro 2033,10.23,ach_Sapper,Soft Touch,Disarm 10 wire traps.,0,
43110,Metro 2033,10.23,ach_scrooge,Scrooge,Save 500 military-grade rounds.,0,
43110,Metro 2033,10.23,ach_sniper,Sniper,Make 25 headshots.,0,
43110,Metro 2033,10.23,ach_speculator,Wheeler-Dealer,Exchange 500 Military-Grade 5.45 rounds at Exchange kiosks.,0,
43110,Metro 2033,10.23,ach_Stalker,Ranger,Find all Ranger stashes in Dead City 1 and 2,0,
43110,Metro 2033,10.23,ach_Swift one,Quick Draw,On the level 'Hunter' kill the nosalises before they break through the ventilation grilles.,0,
43110,Metro 2033,10.23,ach_T_34,Tank Buster,Destroy fascists' Panzer.,1,2013-12-30T18:18:50
43110,Metro 2033,10.23,ach_trader,Metro Trader,Make 10 deals in weapon shops.,0,
43110,Metro 2033,10.23,explorer,Explorer,There is no place in metro you did not visit,0,
43110,Metro 2033,10.23,generous,Generous,"Help the poor, a coin for the kid, medicine for the sick. You help everyone you see.",0,
43110,Metro 2033,10.23,metro_d,Metro dweller,A true metro citizen. You know everyone and have seen everything.,0,
43110,Metro 2033,10.23,realist,Realist,A coin for a hungry kid? Get a job.,0,
43110,Metro 2033,10.23,sherlock,Sherlock,"Found all gold ammo, hidden throughout the stations.",0,
43110,Metro 2033,10.23,ach_air_bender,Air Bender,Kill 30 humans with only pneumatic weapons.,0,
43110,Metro 2033,10.23,ach_gunman,Gunman,Kill 50 enemies with heavy automatic shotgun.,1,2013-12-30T21:21:45
43110,Metro 2033,10.23,ach_shocking,Shocking,Get 50 kills with Volt Driver.,0,
43110,Metro 2033,10.23,ach_sterling,Sterling Effort,Kill 50 mutants with your knife.,0,
43110,Metro 2033,10.23,ach_sticky,Sticks like a bur,Kill 15 enemies using sticky grenade.,0,
43110,Metro 2033,10.23,ach_stunning,Stunning,Get 25 kills with alternative fire of Volt Driver.,0,
43110,Metro 2033,10.23,ach_Survivor,Survivor,Complete the game in Ranger Mode Easy.,0,
43110,Metro 2033,10.23,ach_weaponsmith,Weaponsmith,Kill at least one enemy with each weapon available in the game.,0,
43110,Metro 2033,10.23,ach_survivav_hard,Last Man Standing,Complete the game in Ranger Mode Hardcore.,0,
8190,Just Cause 2,0.0,Achievement1,Welcome to Panau,Complete story mission 1.,0,
8190,Just Cause 2,0.0,Achievement2,Casino Bust,Complete story mission 2.,0,
8190,Just Cause 2,0.0,Achievement3,The White Tiger,Complete story mission 3.,0,
8190,Just Cause 2,0.0,Achievement4,Mountain Rescue,Complete story mission 4.,0,
8190,Just Cause 2,0.0,Achievement5,Three Kings,Complete story mission 5.,0,
8190,Just Cause 2,0.0,Achievement6,Into the Den,Complete story mission 6.,0,
8190,Just Cause 2,0.0,Achievement7,A Just Cause,Complete story mission 7.,0,
8190,Just Cause 2,0.0,Achievement8,Top Agent,Bonus for completing the game on normal difficulty.,0,
8190,Just Cause 2,0.0,Achievement9,Heroic Agent,Bonus for completing the game on hard difficulty. Also gives you the bonus for normal difficulty.,0,
8190,Just Cause 2,0.0,Achievement10,Legendary Agent,Bonus for completing the game on extreme difficulty. Also gives you the bonus for hard and normal difficulties.,0,
8190,Just Cause 2,0.0,Achievement11,Gaining a Foothold,Complete 3 stronghold takeovers.,0,
8190,Just Cause 2,0.0,Achievement12,Conqueror of Panau,Complete 9 stronghold takeovers.,0,
8190,Just Cause 2,0.0,Achievement13,A Trusted Ally,Complete 49 faction missions.,0,
8190,Just Cause 2,0.0,Achievement14,First Taste of Chaos,Cause chaos for the first time.,0,
8190,Just Cause 2,0.0,Achievement15,Saboteur,Complete 100 sabotages.,0,
8190,Just Cause 2,0.0,Achievement16,Destroyer,Complete 1000 sabotages.,0,
8190,Just Cause 2,0.0,Achievement17,Professional Hitman,Assassinate 25 colonels.,0,
8190,Just Cause 2,0.0,Achievement18,Up to the Challenge 1,Complete 10 challenges.,0,
8190,Just Cause 2,0.0,Achievement19,Up to the Challenge 2,Complete 50 challenges.,0,
8190,Just Cause 2,0.0,Achievement20,Leaving No Rock Unturned,Collect 1000 resource items.,0,
8190,Just Cause 2,0.0,Achievement21,Finders Keepers,Collect 100 resource items.,0,
8190,Just Cause 2,0.0,Achievement22,Faction Benefactor,Collect 150 faction items.,0,
8190,Just Cause 2,0.0,Achievement23,Globetrotter,Discover 100 locations.,0,
8190,Just Cause 2,0.0,Achievement24,Freeroamer 1,Reach 100% complete in 15 locations.,0,
8190,Just Cause 2,0.0,Achievement25,Freeroamer 2,Reach 100% complete in 100 locations.,0,
8190,Just Cause 2,0.0,Achievement26,Body Count,Kill 750 enemies.,0,
8190,Just Cause 2,0.0,Achievement27,Unarmed and Dangerous,Kill 50 enemies using melee attacks.,0,
8190,Just Cause 2,0.0,Achievement28,Gravity is a Bitch!,Kill 30 enemies by using the grappling hook and making them fall to their death.,0,
8190,Just Cause 2,0.0,Achievement29,Follow Me!,Kill 5 enemies by dragging them behind a vehicle with the grappling hook.,0,
8190,Just Cause 2,0.0,Achievement30,Hang 'em High!,Kill 30 enemies while they're suspended in the air with the grappling hook.,0,
8190,Just Cause 2,0.0,Achievement31,Wrecking Ball,Kill 5 enemies by smashing them with an object tethered to your vehicle with the grappling hook.,0,
8190,Just Cause 2,0.0,Achievement32,Piñata Party,Kill 5 enemies with the melee attack while they're suspended with the grappling hook.,0,
8190,Just Cause 2,0.0,Achievement33,Juggler,Kill 30 enemies while they're falling through the air.,0,
8190,Just Cause 2,0.0,Achievement34,Road Rage,Kill 30 enemies by mowing them down with vehicles.,0,
8190,Just Cause 2,0.0,Achievement35,Marksman,Kill 50 enemies with headshots.,0,
8190,Just Cause 2,0.0,Achievement36,Killing Frenzy,Kill 20 enemies in 60 seconds.,0,
8190,Just Cause 2,0.0,Achievement37,Invincible Warrior,Kill 50 enemies in a row with inventory weapons without losing health.,0,
8190,Just Cause 2,0.0,Achievement38,Destruction Frenzy,Destroy 30 objects in 60 seconds.,0,
8190,Just Cause 2,0.0,Achievement39,Test Driver,Drive 30 different vehicles.,0,
8190,Just Cause 2,0.0,Achievement40,Trying Anything Once,Drive all 104 vehicles.,0,
8190,Just Cause 2,0.0,Achievement41,Road Trip,Travel 75 kilometers by land vehicle.,0,
8190,Just Cause 2,0.0,Achievement42,Please Step Out of the Vehicle,Hijack 50 enemy vehicles.,0,
8190,Just Cause 2,0.0,Achievement43,Stunt Driver,Get 100 stunt driver points.,0,
8190,Just Cause 2,0.0,Achievement44,Halfway there,Reach 50% completion in the normal mode or mercenary mode.,0,
8190,Just Cause 2,0.0,Achievement45,Parachute Climber,Open the parachute and then land on foot 300 meters above the starting height.,0,
8190,Just Cause 2,0.0,Achievement46,I Believe I Can Fly,Base jump 1000 meters.,0,
8190,Just Cause 2,0.0,Achievement47,Bridge Limbo,Fly an airplane under 30 unique bridges in Panau.,0,
8190,Just Cause 2,0.0,Achievement48,Low Flyer,Fly an airplane close to the ground for 30 seconds.,0,
8190,Just Cause 2,0.0,Achievement49,Perfectionist,Reach 75% completion in the normal mode or mercenary mode.,0,
8190,Just Cause 2,0.0,Achievement50,Top of the World,Stand on foot at the highest point of Panau.,0,
35140,Batman: Arkham Asylum GOTY Edition,23.42,NEW_ACHIEVEMENT_1_0,Shocking Rescue,Take down Zsasz in the Patient Pacification Chamber,1,2015-06-21T20:58:46
35140,Batman: Arkham Asylum GOTY Edition,23.42,NEW_ACHIEVEMENT_1_1,Leave No Man Behind,Rescue the guards and henchman from the Joker toxin in Decontamination,1,2015-06-21T21:07:07
35140,Batman: Arkham Asylum GOTY Edition,23.42,NEW_ACHIEVEMENT_1_2,Malpractice Needs More Practice,Survive the onslaught from the deformed Joker henchman,1,2015-06-21T21:11:41
35140,Batman: Arkham Asylum GOTY Edition,23.42,NEW_ACHIEVEMENT_1_3,Born Free,Escape from Intensive Treatment to the island surface,1,2015-06-22T20:14:29
35140,Batman: Arkham Asylum GOTY Edition,23.42,NEW_ACHIEVEMENT_1_4,Just What The Doctors Ordered,Save all the doctors in medical,1,2015-06-22T20:44:41
35140,Batman: Arkham Asylum GOTY Edition,23.42,NEW_ACHIEVEMENT_1_5,Daydreamer,Survive the nightmare of the Scarecrow's fear gas,1,2015-06-22T20:56:30
35140,Batman: Arkham Asylum GOTY Edition,23.42,NEW_ACHIEVEMENT_1_6,Baneful Payback,Defeat Bane,1,2015-06-22T21:10:46
35140,Batman: Arkham Asylum GOTY Edition,23.42,NEW_ACHIEVEMENT_1_7,Breaking And Entering,Gain access to Administration after it is locked down by the Joker,1,2016-02-21T03:00:12
35140,Batman: Arkham Asylum GOTY Edition,23.42,NEW_ACHIEVEMENT_1_8,Recurring Nightmare,Face your biggest fears and keep your sanity,1,2016-02-21T03:41:35
35140,Batman: Arkham Asylum GOTY Edition,23.42,NEW_ACHIEVEMENT_1_9,Zsasz Cut Down To Size,Save Dr. Young from being killed by Victor Zsasz,1,2016-02-21T03:46:24
35140,Batman: Arkham Asylum GOTY Edition,23.42,NEW_ACHIEVEMENT_1_10,Solitary Confinement,Capture and lock up Harley Quinn,1,2017-01-14T16:08:09
35140,Batman: Arkham Asylum GOTY Edition,23.42,NEW_ACHIEVEMENT_1_11,Double Trouble,Defeat two Titan Henchmen at once,1,2017-01-14T21:41:56
35140,Batman: Arkham Asylum GOTY Edition,23.42,NEW_ACHIEVEMENT_1_12,Resist The Fear,Conquer the effects of the Scarecrow's fear gas,1,2017-01-15T00:28:48
35140,Batman: Arkham Asylum GOTY Edition,23.42,NEW_ACHIEVEMENT_1_13,Crocodile Tears,Venture into Killer Croc's lair and come out alive,1,2017-01-15T00:48:52
35140,Batman: Arkham Asylum GOTY Edition,23.42,NEW_ACHIEVEMENT_1_14,Poisoned Ivy,Defeat the giant Titan Ivy plant,1,2017-01-15T17:56:09
35140,Batman: Arkham Asylum GOTY Edition,23.42,NEW_ACHIEVEMENT_1_15,Big Bang,Deliver an explosive knock out blow to the Joker (Easy difficulty),1,2017-01-16T00:21:31
35140,Batman: Arkham Asylum GOTY Edition,23.42,NEW_ACHIEVEMENT_1_16,Bigger Bang,Deliver an explosive knock out blow to the Joker (Normal difficulty),1,2017-01-16T00:21:31
35140,Batman: Arkham Asylum GOTY Edition,23.42,NEW_ACHIEVEMENT_1_17,Biggest Bang,Deliver an explosive knock out blow to the Joker (Hard difficulty),0,
35140,Batman: Arkham Asylum GOTY Edition,23.42,NEW_ACHIEVEMENT_1_18,Party Pooper,KO all the henchmen celebrating your arrival at the party,1,2017-01-15T19:46:49
35140,Batman: Arkham Asylum GOTY Edition,23.42,NEW_ACHIEVEMENT_1_19,Freeflow Combo 20,Complete a combo of 20 moves (any play mode),1,2015-06-22T20:40:12
35140,Batman: Arkham Asylum GOTY Edition,23.42,NEW_ACHIEVEMENT_1_20,Freeflow Combo 40,Complete a combo of 40 moves (any play mode),0,
35140,Batman: Arkham Asylum GOTY Edition,23.42,NEW_ACHIEVEMENT_1_21,Night Glider,Glide continuously for over 100m,0,
35140,Batman: Arkham Asylum GOTY Edition,23.42,NEW_ACHIEVEMENT_1_22,Rope-a-dope-a-dope,String up one henchman and drop him to surprise a second (any play mode),1,2016-02-21T03:17:44
35140,Batman: Arkham Asylum GOTY Edition,23.42,NEW_ACHIEVEMENT_1_23,Mano-a-mano,Defeat Titan henchman without using Batarangs (any play mode),0,
35140,Batman: Arkham Asylum GOTY Edition,23.42,NEW_ACHIEVEMENT_1_24,Catch!,Catch a Batarang (any play mode),0,
35140,Batman: Arkham Asylum GOTY Edition,23.42,NEW_ACHIEVEMENT_1_25,Freeflow Combo 5,Complete a combo of 5 moves (any play mode),1,2015-06-21T20:52:32
35140,Batman: Arkham Asylum GOTY Edition,23.42,NEW_ACHIEVEMENT_1_26,Freeflow Combo 10,Complete a combo of 10 moves (any play mode),1,2015-06-21T21:23:06
35140,Batman: Arkham Asylum GOTY Edition,23.42,NEW_ACHIEVEMENT_1_27,Freeflow Perfection,Perform a perfect combo including all of Batman's combat moves (any play mode),0,
35140,Batman: Arkham Asylum GOTY Edition,23.42,NEW_ACHIEVEMENT_1_28,Freak Show Rodeo,Ride a Titan henchman and knock down 5 thugs (any play mode),1,2017-01-15T17:32:46
35140,Batman: Arkham Asylum GOTY Edition,23.42,NEW_ACHIEVEMENT_1_29,Freeflow Bronze,Achieve 8 medals on combat challenges,0,
35140,Batman: Arkham Asylum GOTY Edition,23.42,NEW_ACHIEVEMENT_1_30,Freeflow Silver,Achieve 16 medals on combat challenges,0,
35140,Batman: Arkham Asylum GOTY Edition,23.42,NEW_ACHIEVEMENT_1_31,Freeflow Gold,Achieve 24 medals on combat challenges,0,
35140,Batman: Arkham Asylum GOTY Edition,23.42,NEW_ACHIEVEMENT_2_0,Predator Bronze,Achieve 8 medals on predator challenges,0,
35140,Batman: Arkham Asylum GOTY Edition,23.42,NEW_ACHIEVEMENT_2_1,Predator Silver,Achieve 16 medals on predator challenges,0,
35140,Batman: Arkham Asylum GOTY Edition,23.42,NEW_ACHIEVEMENT_2_2,Predator Gold,Achieve 24 medals on predator,0,
35140,Batman: Arkham Asylum GOTY Edition,23.42,NEW_ACHIEVEMENT_2_3,Invisible Predator,Complete one predator challenge by using only Silent Takedowns and without being detected,0,
35140,Batman: Arkham Asylum GOTY Edition,23.42,NEW_ACHIEVEMENT_2_4,Flawless Freeflow Fighter,Complete one combat challenge without taking damage,1,2017-01-16T00:36:34
35140,Batman: Arkham Asylum GOTY Edition,23.42,NEW_ACHIEVEMENT_2_5,Crack The E Nigma,Solve every riddle on the island,0,
35140,Batman: Arkham Asylum GOTY Edition,23.42,NEW_ACHIEVEMENT_2_6,Arkham Analyst,Solve 5% of Riddler challenges,1,2015-06-22T20:29:14
35140,Batman: Arkham Asylum GOTY Edition,23.42,NEW_ACHIEVEMENT_2_7,Cryptic Investigator,Solve 10% of Riddler challenges,1,2016-02-20T21:10:48
35140,Batman: Arkham Asylum GOTY Edition,23.42,NEW_ACHIEVEMENT_2_8,Lateral Thinker,Solve 25% of Riddler challenges,1,2017-01-14T16:09:18
35140,Batman: Arkham Asylum GOTY Edition,23.42,NEW_ACHIEVEMENT_2_9,Mystery Solver,Solve 40% of Riddler challenges,1,2017-01-15T17:25:52
35140,Batman: Arkham Asylum GOTY Edition,23.42,NEW_ACHIEVEMENT_2_10,Conundrum Cracker,Solve 55% of Riddler challenges,0,
35140,Batman: Arkham Asylum GOTY Edition,23.42,NEW_ACHIEVEMENT_2_11,Mental Athlete,Solve 70% of Riddler challenges,0,
35140,Batman: Arkham Asylum GOTY Edition,23.42,NEW_ACHIEVEMENT_2_12,Riddle Resolver,Solve 85% of Riddler challenges,0,
35140,Batman: Arkham Asylum GOTY Edition,23.42,NEW_ACHIEVEMENT_2_13,World's Greatest Detective,Spirit of Amadeus Arkham revealed,0,
35140,Batman: Arkham Asylum GOTY Edition,23.42,NEW_ACHIEVEMENT_2_14,Perfect Knight,100% Complete,0,
8930,Sid Meier's Civilization V,9.73,ACHIEVEMENT_WIN_WASHINGTON,First in the Hearts of Your Countrymen,Beat the game on any difficulty setting as Washington.,0,
8930,Sid Meier's Civilization V,9.73,ACHIEVEMENT_WIN_ELIZABETH,Video et Taceo,Beat the game on any difficulty setting as Elizabeth.,0,
8930,Sid Meier's Civilization V,9.73,ACHIEVEMENT_WIN_NAPOLEON,Vivre La Revolution,Beat the game on any difficulty setting as Napoleon.,0,
8930,Sid Meier's Civilization V,9.73,ACHIEVEMENT_WIN_BISMARCK,Blood and Iron,Beat the game on any difficulty setting as Bismarck.,0,
8930,Sid Meier's Civilization V,9.73,ACHIEVEMENT_WIN_CATHERINE,Star of the North,Beat the game on any difficulty setting as Catherine.,0,
8930,Sid Meier's Civilization V,9.73,ACHIEVEMENT_WIN_CAESAR,"Veni, Vidi, Vici",Beat the game on any difficulty setting as Caesar.,0,
8930,Sid Meier's Civilization V,9.73,ACHIEVEMENT_WIN_ALEXANDER,The Man Who Would Be King,Beat the game on any difficulty setting as Alexander.,0,
8930,Sid Meier's Civilization V,9.73,ACHIEVEMENT_WIN_RAMESSES,Amongst the Catacombs of Nephren-Ka,Beat the game on any difficulty setting as Ramesses II.,0,
8930,Sid Meier's Civilization V,9.73,ACHIEVEMENT_WIN_ASKIA,The African King,Beat the game on any difficulty setting as Askia.,0,
8930,Sid Meier's Civilization V,9.73,ACHIEVEMENT_WIN_HARUN,Arabian Knights,Beat the game on any difficulty setting as Harun al-Rashid.,0,
8930,Sid Meier's Civilization V,9.73,ACHIEVEMENT_WIN_DARIUS,Age of Empire,Beat the game on any difficulty setting as Darius.,0,
8930,Sid Meier's Civilization V,9.73,ACHIEVEMENT_WIN_GANDHI,Give Peace a Chance,Beat the game on any difficulty setting as Gandhi.,0,
8930,Sid Meier's Civilization V,9.73,ACHIEVEMENT_WIN_RAMKHAMHAENG,Empire of the East,Beat the game on any difficulty setting as Ramkhamhaeng.,0,
8930,Sid Meier's Civilization V,9.73,ACHIEVEMENT_WIN_WU,A Woman's Work,Beat the game on any difficulty setting as Wu Zetian.,0,
8930,Sid Meier's Civilization V,9.73,ACHIEVEMENT_WIN_ODA,Rising Sun,Beat the game on any difficulty setting as Oda.,0,
8930,Sid Meier's Civilization V,9.73,ACHIEVEMENT_WIN_HIAWATHA,First of the Mohicans,Beat the game on any difficulty setting as Hiawatha.,0,
8930,Sid Meier's Civilization V,9.73,ACHIEVEMENT_WIN_MONTEZUMA,Montezuma's Revenge…,Beat the game on any difficulty setting as Montezuma.,0,
8930,Sid Meier's Civilization V,9.73,ACHIEVEMENT_WIN_SULEIMAN,A Magnificent Victory,Beat the game on any difficulty setting as Suleiman.,0,
8930,Sid Meier's Civilization V,9.73,ACHIEVEMENT_WIN_ALLBASELEADERS,Master of the Universe,Beat the game on any difficulty setting with each leader.,0,
8930,Sid Meier's Civilization V,9.73,ACHIEVEMENT_DIFLEVEL_SETTLER,Baby Steps,Beat the game on the Settler difficulty level.,0,
8930,Sid Meier's Civilization V,9.73,ACHIEVEMENT_DIFLEVEL_CHIEFTAIN,Taking off the Training Wheels,Beat the game on the Chieftain difficulty level.,0,
8930,Sid Meier's Civilization V,9.73,ACHIEVEMENT_DIFLEVEL_WARLORD,The Alexman,Beat the game on the Warlord difficulty level.,0,
8930,Sid Meier's Civilization V,9.73,ACHIEVEMENT_DIFLEVEL_PRINCE,Charming.  Really.,Beat the game on the Prince difficulty level.,0,
8930,Sid Meier's Civilization V,9.73,ACHIEVEMENT_DIFLEVEL_KING,The Once and Future King,Beat the game on the King difficulty level.,0,
8930,Sid Meier's Civilization V,9.73,ACHIEVEMENT_DIFLEVEL_EMPEROR,The Golden Path,Beat the game on the Emperor difficulty level.,0,
8930,Sid Meier's Civilization V,9.73,ACHIEVEMENT_DIFLEVEL_IMMORTAL,"The World Is a Mess, and I Just Need to Rule It",Beat the game on the Immortal difficulty level.,0,
8930,Sid Meier's Civilization V,9.73,ACHIEVEMENT_DIFLEVEL_DEITY,Flawless Strategy,Beat the game on the Deity difficulty level.,0,
8930,Sid Meier's Civilization V,9.73,ACHIEVEMENT_MAPSIZE_DUEL,"It's Just You and Me, Kid",Beat the game on a Duel Map.,0,
8930,Sid Meier's Civilization V,9.73,ACHIEVEMENT_MAPSIZE_TINY,I Need More Elbow Room,Beat the game on a Tiny Map.,0,
8930,Sid Meier's Civilization V,9.73,ACHIEVEMENT_MAPSIZE_SMALL,Living in Smallville,Beat the game on a Small Map.,0,
8930,Sid Meier's Civilization V,9.73,ACHIEVEMENT_MAPSIZE_STANDARD,It's Standard Issue,Beat the game on a Standard Map.,0,
8930,Sid Meier's Civilization V,9.73,ACHIEVEMENT_MAPSIZE_LARGE,Do You Want to Super Size That?,Beat the game on a Large Map.,0,
8930,Sid Meier's Civilization V,9.73,ACHIEVEMENT_MAPSIZE_HUGE,Ruler of the Twelve Colonies ,Beat the game on a Huge Map.,0,
8930,Sid Meier's Civilization V,9.73,ACHIEVEMENT_MAPTYPE_CONTINENTS,Plate Tectonics,Beat the game on a Continents-type Map.,0,
8930,Sid Meier's Civilization V,9.73,ACHIEVEMENT_MAPTYPE_PANGAEA,Going It Old School,Beat the game on a Pangaea-type Map.,0,
8930,Sid Meier's Civilization V,9.73,ACHIEVEMENT_MAPTYPE_ARCHIPELAGO,Island Hopping,Beat the game on an Archipelago-type Map.,0,
8930,Sid Meier's Civilization V,9.73,ACHIEVEMENT_MAPTYPE_EARTH,Battlefield Earth,Beat the game on an Earth-type Map.,0,
8930,Sid Meier's Civilization V,9.73,ACHIEVEMENT_MAPS_ALL,Gotta Catch 'Em All,Beat the game on all standard map types and sizes.,0,
8930,Sid Meier's Civilization V,9.73,ACHIEVEMENT_WIN_MULTIPLAYER,Last Man Standing,Win any Multiplayer Match.,0,
8930,Sid Meier's Civilization V,9.73,ACHIEVEMENT_CITYSTATE_ALLY,Say Hello to My Little Friend,Reach Ally Status with a City-State.,0,
8930,Sid Meier's Civilization V,9.73,ACHIEVEMENT_CITYSTATE_ANNEX,Neighborhood Bully,Annex a previously puppetted City-State.,1,2014-06-08T21:34:28
8930,Sid Meier's Civilization V,9.73,ACHIEVEMENT_BUILD_WONDER,Engineer,Build a Wonder.,1,2014-06-07T22:22:27
8930,Sid Meier's Civilization V,9.73,ACHIEVEMENT_UNIT_UPGRADE,"Harder, Better, Faster, Stronger",Upgrade a Unit.,0,
8930,Sid Meier's Civilization V,9.73,ACHIEVEMENT_UNIT_PROMOTE,Moving on Up,Earn a Unit Promotion.,1,2014-06-07T21:49:37
8930,Sid Meier's Civilization V,9.73,ACHIEVEMENT_DESTROY_CIV,"Two Men Enter, One Man Leave",Completely defeat another Civ and remove them from the game.,1,2014-06-08T20:19:37
8930,Sid Meier's Civilization V,9.73,ACHIEVEMENT_SECOND_CITY,Second City,Found a second city.,1,2014-06-07T22:03:17
8930,Sid Meier's Civilization V,9.73,ACHIEVEMENT_ANCIENT_RUIN,Treasure Hunter,Discover an ancient ruin.,1,2014-06-07T17:52:50
8930,Sid Meier's Civilization V,9.73,ACHIEVEMENT_ALL_TECHS,We Have the Technology,Fully explore the Tech Tree.,0,
8930,Sid Meier's Civilization V,9.73,ACHIEVEMENT_ALL_WONDERS,The Wonder Years,"Build all the Wonders, across any number of playthroughs.",0,
8930,Sid Meier's Civilization V,9.73,ACHIEVEMENT_ALL_SOCIAL_POLICIES,Enlightened Ruler,"Unlock all Social Policies, across any number of playthroughs.",0,
8930,Sid Meier's Civilization V,9.73,ACHIEVEMENT_ALL_UNITS,Model of a Modern Major-General,"Train all Units, across any number of playthroughs.",0,
8930,Sid Meier's Civilization V,9.73,ACHIEVEMENT_GOLDEN_AGE,Peace and Prosperity,Begin a Golden Age.,1,2014-06-07T22:16:04
8930,Sid Meier's Civilization V,9.73,ACHIEVEMENT_CITY_100CULTURE,City of Lights,Develop a city to produce more than 100 culture per turn.,0,
8930,Sid Meier's Civilization V,9.73,ACHIEVEMENT_CITY_100SCIENCE,City of Science,Develop a city to produce more than 100 science per turn.,0,
8930,Sid Meier's Civilization V,9.73,ACHIEVEMENT_CITY_100GOLD,City of Gold,Develop a city to produce more than 100 gold per turn.,0,
8930,Sid Meier's Civilization V,9.73,ACHIEVEMENT_PURCHASE_1000TILES,Land Baron,"Purchase 1000 tiles, across any number of playthroughs.",0,
8930,Sid Meier's Civilization V,9.73,ACHIEVEMENT_ONEHITKILL,It's Super Effective,Destroy an enemy unit in just one hit.,1,2014-06-08T19:09:39
8930,Sid Meier's Civilization V,9.73,ACHIEVEMENT_UNIT_EMBARK,I'm on a Boat!,Embark a Unit.,1,2014-06-07T22:37:55
